regime,trial,seed,prefix_n,condition,placed_count,all_placed,first_failure_n,error
medium,3,1012348,37,fmaas,37,True,,
medium,3,1012348,37,no_sharing,37,True,,
medium,3,1012348,38,fmaas,38,True,,
medium,3,1012348,38,no_sharing,38,True,,
medium,3,1012348,39,fmaas,39,True,,
medium,3,1012348,39,no_sharing,39,True,,
medium,3,1012348,40,fmaas,40,True,,
medium,3,1012348,40,no_sharing,40,True,,
medium,3,1012348,41,fmaas,41,True,,
medium,3,1012348,41,no_sharing,41,True,,
medium,3,1012348,42,fmaas,42,True,,
medium,3,1012348,42,no_sharing,42,True,,
medium,3,1012348,43,fmaas,43,True,,
medium,3,1012348,43,no_sharing,43,True,,
medium,3,1012348,44,fmaas,44,True,,
medium,3,1012348,44,no_sharing,44,True,,
medium,3,1012348,45,fmaas,45,True,,
medium,3,1012348,45,no_sharing,45,True,,
medium,3,1012348,46,fmaas,46,True,,
medium,3,1012348,46,no_sharing,46,True,,
medium,3,1012348,47,fmaas,47,True,,
medium,3,1012348,47,no_sharing,47,True,,
medium,3,1012348,48,fmaas,48,True,,
medium,3,1012348,48,no_sharing,48,True,,
medium,3,1012348,49,fmaas,49,True,,
medium,3,1012348,49,no_sharing,49,True,,
medium,3,1012348,50,fmaas,50,True,,
medium,3,1012348,50,no_sharing,50,True,,
medium,3,1012348,51,fmaas,51,True,,
medium,3,1012348,51,no_sharing,51,True,,
medium,3,1012348,52,fmaas,52,True,,
medium,3,1012348,52,no_sharing,52,True,,
medium,3,1012348,53,fmaas,53,True,,
medium,3,1012348,53,no_sharing,53,True,,
medium,3,1012348,54,fmaas,54,True,,
medium,3,1012348,54,no_sharing,54,True,,
medium,3,1012348,55,fmaas,55,True,,
medium,3,1012348,55,no_sharing,55,True,,
medium,3,1012348,56,fmaas,56,True,,
medium,3,1012348,56,no_sharing,56,True,,
medium,3,1012348,57,fmaas,57,True,,
medium,3,1012348,57,no_sharing,57,True,,
medium,3,1012348,58,fmaas,58,True,,
medium,3,1012348,58,no_sharing,58,True,,
medium,3,1012348,59,fmaas,59,True,,
medium,3,1012348,59,no_sharing,59,True,,
medium,3,1012348,60,fmaas,60,True,,
medium,3,1012348,60,no_sharing,60,True,,
medium,3,1012348,61,fmaas,61,True,,
medium,3,1012348,61,no_sharing,61,True,,
medium,3,1012348,62,fmaas,62,True,,
medium,3,1012348,62,no_sharing,62,True,,
medium,3,1012348,63,fmaas,63,True,,
medium,3,1012348,63,no_sharing,63,True,,
medium,3,1012348,64,fmaas,64,True,,
medium,3,1012348,64,no_sharing,64,True,,
medium,3,1012348,65,fmaas,65,True,,
medium,3,1012348,65,no_sharing,65,True,,
medium,3,1012348,66,fmaas,66,True,,
medium,3,1012348,66,no_sharing,66,True,,
medium,3,1012348,67,fmaas,67,True,,
medium,3,1012348,67,no_sharing,67,True,,
medium,3,1012348,68,fmaas,68,True,,
medium,3,1012348,68,no_sharing,68,True,,
medium,3,1012348,69,fmaas,69,True,,
medium,3,1012348,69,no_sharing,69,True,,
medium,3,1012348,70,fmaas,70,True,,
medium,3,1012348,70,no_sharing,70,True,,
medium,3,1012348,71,fmaas,71,True,,
medium,3,1012348,71,no_sharing,71,True,,
medium,3,1012348,72,fmaas,72,True,,
medium,3,1012348,72,no_sharing,72,True,,
medium,3,1012348,73,fmaas,73,True,,
medium,3,1012348,73,no_sharing,73,True,,
medium,3,1012348,74,fmaas,74,True,,
medium,3,1012348,74,no_sharing,74,True,,
medium,3,1012348,75,fmaas,75,True,,
medium,3,1012348,75,no_sharing,75,True,,
medium,3,1012348,76,fmaas,76,True,,
medium,3,1012348,76,no_sharing,76,True,,
medium,3,1012348,77,fmaas,77,True,,
medium,3,1012348,77,no_sharing,77,True,,
medium,3,1012348,78,fmaas,78,True,,
medium,3,1012348,78,no_sharing,78,True,,
medium,3,1012348,79,fmaas,79,True,,
medium,3,1012348,79,no_sharing,79,True,,
medium,3,1012348,80,fmaas,80,True,,
medium,3,1012348,80,no_sharing,80,True,,
medium,3,1012348,81,fmaas,81,True,,
medium,3,1012348,81,no_sharing,81,True,,
medium,3,1012348,82,fmaas,82,True,,
medium,3,1012348,82,no_sharing,82,True,,
medium,3,1012348,83,fmaas,83,True,,
medium,3,1012348,83,no_sharing,83,True,,
medium,3,1012348,84,fmaas,84,True,,
medium,3,1012348,84,no_sharing,84,True,,
medium,3,1012348,85,fmaas,85,True,,
medium,3,1012348,85,no_sharing,85,True,,
medium,3,1012348,86,fmaas,86,True,,
medium,3,1012348,86,no_sharing,86,True,,
medium,3,1012348,87,fmaas,87,True,,
medium,3,1012348,87,no_sharing,87,True,,
medium,3,1012348,88,fmaas,88,True,,
medium,3,1012348,88,no_sharing,88,True,,
medium,3,1012348,89,fmaas,89,True,,
medium,3,1012348,89,no_sharing,89,True,,
medium,3,1012348,90,fmaas,90,True,,
medium,3,1012348,90,no_sharing,90,True,,
medium,3,1012348,91,fmaas,91,True,,
medium,3,1012348,91,no_sharing,91,True,,
medium,3,1012348,92,fmaas,92,True,,
medium,3,1012348,92,no_sharing,92,True,,
medium,3,1012348,93,fmaas,93,True,,
medium,3,1012348,93,no_sharing,93,True,,
medium,3,1012348,94,fmaas,94,True,,
medium,3,1012348,94,no_sharing,94,True,,
medium,3,1012348,95,fmaas,95,True,,
medium,3,1012348,95,no_sharing,95,True,,
medium,3,1012348,96,fmaas,96,True,,
medium,3,1012348,96,no_sharing,96,True,,
medium,3,1012348,97,fmaas,97,True,,
medium,3,1012348,97,no_sharing,97,True,,
medium,3,1012348,98,fmaas,98,True,,
medium,3,1012348,98,no_sharing,98,True,,
medium,3,1012348,99,fmaas,99,True,,
medium,3,1012348,99,no_sharing,99,True,,
medium,3,1012348,100,fmaas,100,True,,
medium,3,1012348,100,no_sharing,100,True,,
medium,3,1012348,101,fmaas,101,True,,
medium,3,1012348,101,no_sharing,101,True,,
medium,3,1012348,102,fmaas,102,True,,
medium,3,1012348,102,no_sharing,102,True,,
medium,3,1012348,103,fmaas,103,True,,
medium,3,1012348,103,no_sharing,103,True,,
medium,3,1012348,104,fmaas,104,True,,
medium,3,1012348,104,no_sharing,104,True,,
medium,3,1012348,105,fmaas,105,True,,
medium,3,1012348,105,no_sharing,105,True,,
medium,3,1012348,106,fmaas,106,True,,
medium,3,1012348,106,no_sharing,106,True,,
medium,3,1012348,107,fmaas,107,True,,
medium,3,1012348,107,no_sharing,107,True,,
medium,3,1012348,108,fmaas,108,True,,
medium,3,1012348,108,no_sharing,108,True,,
medium,3,1012348,109,fmaas,109,True,,
medium,3,1012348,109,no_sharing,109,True,,
medium,3,1012348,110,fmaas,110,True,,
medium,3,1012348,110,no_sharing,110,True,,
medium,3,1012348,111,fmaas,111,True,,
medium,3,1012348,111,no_sharing,111,True,,
medium,3,1012348,112,fmaas,112,True,,
medium,3,1012348,112,no_sharing,112,True,,
medium,3,1012348,113,fmaas,113,True,,
medium,3,1012348,113,no_sharing,113,True,,
medium,3,1012348,114,fmaas,114,True,,
medium,3,1012348,114,no_sharing,114,True,,
medium,3,1012348,115,fmaas,115,True,,
medium,3,1012348,115,no_sharing,115,True,,
medium,3,1012348,116,fmaas,116,True,,
medium,3,1012348,116,no_sharing,116,True,,
medium,3,1012348,117,fmaas,117,True,,
medium,3,1012348,117,no_sharing,117,True,,
medium,3,1012348,118,fmaas,118,True,,
medium,3,1012348,118,no_sharing,118,True,,
medium,3,1012348,119,fmaas,119,True,,
medium,3,1012348,119,no_sharing,119,True,,
medium,3,1012348,120,fmaas,120,True,,
medium,3,1012348,120,no_sharing,120,True,,
medium,3,1012348,121,fmaas,121,True,,
medium,3,1012348,121,no_sharing,121,True,,
medium,3,1012348,122,fmaas,122,True,,
medium,3,1012348,122,no_sharing,122,True,,
medium,3,1012348,123,fmaas,123,True,,
medium,3,1012348,123,no_sharing,123,True,,
medium,3,1012348,124,fmaas,124,True,,
medium,3,1012348,124,no_sharing,124,True,,
medium,3,1012348,125,fmaas,125,True,,
medium,3,1012348,125,no_sharing,125,True,,
medium,3,1012348,126,fmaas,126,True,,
medium,3,1012348,126,no_sharing,126,True,,
medium,3,1012348,127,fmaas,127,True,,
medium,3,1012348,127,no_sharing,127,True,,
medium,3,1012348,128,fmaas,128,True,,
medium,3,1012348,128,no_sharing,128,True,,
medium,3,1012348,129,fmaas,129,True,,
medium,3,1012348,129,no_sharing,129,True,,
medium,3,1012348,130,fmaas,130,True,,
medium,3,1012348,130,no_sharing,130,True,,
medium,3,1012348,131,fmaas,131,True,,
medium,3,1012348,131,no_sharing,131,True,,
medium,3,1012348,132,fmaas,132,True,,
medium,3,1012348,132,no_sharing,132,True,,
medium,3,1012348,133,fmaas,133,True,,
medium,3,1012348,133,no_sharing,133,True,,
medium,3,1012348,134,fmaas,134,True,,
medium,3,1012348,134,no_sharing,134,True,,
medium,3,1012348,135,fmaas,135,True,,
medium,3,1012348,135,no_sharing,135,True,,
medium,3,1012348,136,fmaas,136,True,,
medium,3,1012348,136,no_sharing,136,True,,
medium,3,1012348,137,fmaas,137,True,,
medium,3,1012348,137,no_sharing,137,True,,
medium,3,1012348,138,fmaas,138,True,,
medium,3,1012348,138,no_sharing,138,True,,
medium,3,1012348,139,fmaas,139,True,,
medium,3,1012348,139,no_sharing,139,True,,
medium,3,1012348,140,fmaas,140,True,,
medium,3,1012348,140,no_sharing,140,True,,
medium,3,1012348,141,fmaas,141,True,,
medium,3,1012348,141,no_sharing,141,True,,
medium,3,1012348,142,fmaas,142,True,,
medium,3,1012348,142,no_sharing,142,True,,
medium,3,1012348,143,fmaas,143,True,,
medium,3,1012348,143,no_sharing,143,True,,
medium,3,1012348,144,fmaas,144,True,,
medium,3,1012348,144,no_sharing,144,True,,
medium,3,1012348,145,fmaas,145,True,,
medium,3,1012348,145,no_sharing,145,True,,
medium,3,1012348,146,fmaas,146,True,,
medium,3,1012348,146,no_sharing,146,True,,
medium,3,1012348,147,fmaas,147,True,,
medium,3,1012348,147,no_sharing,147,True,,
medium,3,1012348,148,fmaas,148,True,,
medium,3,1012348,148,no_sharing,148,True,,
medium,3,1012348,149,fmaas,149,True,,
medium,3,1012348,149,no_sharing,149,True,,
medium,3,1012348,150,fmaas,150,True,,
medium,3,1012348,150,no_sharing,150,True,,
medium,3,1012348,151,fmaas,151,True,,
medium,3,1012348,151,no_sharing,151,True,,
medium,3,1012348,152,fmaas,152,True,,
medium,3,1012348,152,no_sharing,152,True,,
medium,3,1012348,153,fmaas,153,True,,
medium,3,1012348,153,no_sharing,153,True,,
medium,3,1012348,154,fmaas,154,True,,
medium,3,1012348,154,no_sharing,154,True,,
medium,3,1012348,155,fmaas,155,True,,
medium,3,1012348,155,no_sharing,155,True,,
medium,3,1012348,156,fmaas,156,True,,
medium,3,1012348,156,no_sharing,156,True,,
medium,3,1012348,157,fmaas,157,True,,
medium,3,1012348,157,no_sharing,157,True,,
medium,3,1012348,158,fmaas,158,True,,
medium,3,1012348,158,no_sharing,158,True,,
medium,3,1012348,159,fmaas,159,True,,
medium,3,1012348,159,no_sharing,159,True,,
medium,3,1012348,160,fmaas,160,True,,
medium,3,1012348,160,no_sharing,160,True,,
medium,3,1012348,161,fmaas,161,True,,
medium,3,1012348,161,no_sharing,161,True,,
medium,3,1012348,162,fmaas,162,True,,
medium,3,1012348,162,no_sharing,162,True,,
medium,3,1012348,163,fmaas,163,True,,
medium,3,1012348,163,no_sharing,163,True,,
medium,3,1012348,164,fmaas,164,True,,
medium,3,1012348,164,no_sharing,164,True,,
medium,3,1012348,165,fmaas,165,True,,
medium,3,1012348,165,no_sharing,164,False,165,
medium,3,1012348,166,fmaas,166,True,,
medium,3,1012348,167,fmaas,167,True,,
medium,3,1012348,168,fmaas,168,True,,
medium,3,1012348,169,fmaas,169,True,,
medium,3,1012348,170,fmaas,170,True,,
medium,3,1012348,171,fmaas,171,True,,
medium,3,1012348,172,fmaas,172,True,,
medium,3,1012348,173,fmaas,173,True,,
medium,3,1012348,174,fmaas,174,True,,
medium,3,1012348,175,fmaas,175,True,,
medium,3,1012348,176,fmaas,176,True,,
medium,3,1012348,177,fmaas,177,True,,
medium,3,1012348,178,fmaas,178,True,,
medium,3,1012348,179,fmaas,179,True,,
medium,3,1012348,180,fmaas,180,True,,
medium,3,1012348,181,fmaas,180,False,181,
medium,4,1012349,1,fmaas,1,True,,
medium,4,1012349,1,no_sharing,1,True,,
medium,4,1012349,2,fmaas,2,True,,
medium,4,1012349,2,no_sharing,2,True,,
medium,4,1012349,3,fmaas,3,True,,
medium,4,1012349,3,no_sharing,3,True,,
medium,4,1012349,4,fmaas,4,True,,
medium,4,1012349,4,no_sharing,4,True,,
medium,4,1012349,5,fmaas,5,True,,
medium,4,1012349,5,no_sharing,5,True,,
medium,4,1012349,6,fmaas,6,True,,
medium,4,1012349,6,no_sharing,6,True,,
medium,4,1012349,7,fmaas,7,True,,
medium,4,1012349,7,no_sharing,7,True,,
medium,4,1012349,8,fmaas,8,True,,
medium,4,1012349,8,no_sharing,8,True,,
medium,4,1012349,9,fmaas,9,True,,
medium,4,1012349,9,no_sharing,9,True,,
medium,4,1012349,10,fmaas,10,True,,
medium,4,1012349,10,no_sharing,10,True,,
medium,4,1012349,11,fmaas,11,True,,
medium,4,1012349,11,no_sharing,11,True,,
medium,4,1012349,12,fmaas,12,True,,
medium,4,1012349,12,no_sharing,12,True,,
medium,4,1012349,13,fmaas,13,True,,
medium,4,1012349,13,no_sharing,13,True,,
medium,4,1012349,14,fmaas,14,True,,
medium,4,1012349,14,no_sharing,14,True,,
medium,4,1012349,15,fmaas,15,True,,
medium,4,1012349,15,no_sharing,15,True,,
medium,4,1012349,16,fmaas,16,True,,
medium,4,1012349,16,no_sharing,16,True,,
medium,4,1012349,17,fmaas,17,True,,
medium,4,1012349,17,no_sharing,17,True,,
medium,4,1012349,18,fmaas,18,True,,
medium,4,1012349,18,no_sharing,18,True,,
medium,4,1012349,19,fmaas,19,True,,
medium,4,1012349,19,no_sharing,19,True,,
medium,4,1012349,20,fmaas,20,True,,
medium,4,1012349,20,no_sharing,20,True,,
medium,4,1012349,21,fmaas,21,True,,
medium,4,1012349,21,no_sharing,21,True,,
medium,4,1012349,22,fmaas,22,True,,
medium,4,1012349,22,no_sharing,22,True,,
medium,4,1012349,23,fmaas,23,True,,
medium,4,1012349,23,no_sharing,23,True,,
medium,4,1012349,24,fmaas,24,True,,
medium,4,1012349,24,no_sharing,24,True,,
medium,4,1012349,25,fmaas,25,True,,
medium,4,1012349,25,no_sharing,25,True,,
medium,4,1012349,26,fmaas,26,True,,
medium,4,1012349,26,no_sharing,26,True,,
medium,4,1012349,27,fmaas,27,True,,
medium,4,1012349,27,no_sharing,27,True,,
medium,4,1012349,28,fmaas,28,True,,
medium,4,1012349,28,no_sharing,28,True,,
medium,4,1012349,29,fmaas,29,True,,
medium,4,1012349,29,no_sharing,29,True,,
medium,4,1012349,30,fmaas,30,True,,
medium,4,1012349,30,no_sharing,30,True,,
medium,4,1012349,31,fmaas,31,True,,
medium,4,1012349,31,no_sharing,31,True,,
medium,4,1012349,32,fmaas,32,True,,
medium,4,1012349,32,no_sharing,32,True,,
medium,4,1012349,33,fmaas,33,True,,
medium,4,1012349,33,no_sharing,33,True,,
medium,4,1012349,34,fmaas,34,True,,
medium,4,1012349,34,no_sharing,34,True,,
medium,4,1012349,35,fmaas,35,True,,
medium,4,1012349,35,no_sharing,35,True,,
medium,4,1012349,36,fmaas,36,True,,
medium,4,1012349,36,no_sharing,36,True,,
medium,4,1012349,37,fmaas,37,True,,
medium,4,1012349,37,no_sharing,37,True,,
medium,4,1012349,38,fmaas,38,True,,
medium,4,1012349,38,no_sharing,38,True,,
medium,4,1012349,39,fmaas,39,True,,
medium,4,1012349,39,no_sharing,39,True,,
medium,4,1012349,40,fmaas,40,True,,
medium,4,1012349,40,no_sharing,40,True,,
medium,4,1012349,41,fmaas,41,True,,
medium,4,1012349,41,no_sharing,41,True,,
medium,4,1012349,42,fmaas,42,True,,
medium,4,1012349,42,no_sharing,42,True,,
medium,4,1012349,43,fmaas,43,True,,
medium,4,1012349,43,no_sharing,43,True,,
medium,4,1012349,44,fmaas,44,True,,
medium,4,1012349,44,no_sharing,44,True,,
medium,4,1012349,45,fmaas,45,True,,
medium,4,1012349,45,no_sharing,45,True,,
medium,4,1012349,46,fmaas,46,True,,
medium,4,1012349,46,no_sharing,46,True,,
medium,4,1012349,47,fmaas,47,True,,
medium,4,1012349,47,no_sharing,47,True,,
medium,4,1012349,48,fmaas,48,True,,
medium,4,1012349,48,no_sharing,48,True,,
medium,4,1012349,49,fmaas,49,True,,
medium,4,1012349,49,no_sharing,49,True,,
medium,4,1012349,50,fmaas,50,True,,
medium,4,1012349,50,no_sharing,50,True,,
medium,4,1012349,51,fmaas,51,True,,
medium,4,1012349,51,no_sharing,51,True,,
medium,4,1012349,52,fmaas,52,True,,
medium,4,1012349,52,no_sharing,52,True,,
medium,4,1012349,53,fmaas,53,True,,
medium,4,1012349,53,no_sharing,53,True,,
medium,4,1012349,54,fmaas,54,True,,
medium,4,1012349,54,no_sharing,54,True,,
medium,4,1012349,55,fmaas,55,True,,
medium,4,1012349,55,no_sharing,55,True,,
medium,4,1012349,56,fmaas,56,True,,
medium,4,1012349,56,no_sharing,56,True,,
medium,4,1012349,57,fmaas,57,True,,
medium,4,1012349,57,no_sharing,57,True,,
medium,4,1012349,58,fmaas,58,True,,
medium,4,1012349,58,no_sharing,58,True,,
medium,4,1012349,59,fmaas,59,True,,
medium,4,1012349,59,no_sharing,59,True,,
medium,4,1012349,60,fmaas,60,True,,
medium,4,1012349,60,no_sharing,60,True,,
medium,4,1012349,61,fmaas,61,True,,
medium,4,1012349,61,no_sharing,61,True,,
medium,4,1012349,62,fmaas,62,True,,
medium,4,1012349,62,no_sharing,62,True,,
medium,4,1012349,63,fmaas,63,True,,
medium,4,1012349,63,no_sharing,63,True,,
medium,4,1012349,64,fmaas,64,True,,
medium,4,1012349,64,no_sharing,64,True,,
medium,4,1012349,65,fmaas,65,True,,
medium,4,1012349,65,no_sharing,65,True,,
medium,4,1012349,66,fmaas,66,True,,
medium,4,1012349,66,no_sharing,66,True,,
medium,4,1012349,67,fmaas,67,True,,
medium,4,1012349,67,no_sharing,67,True,,
medium,4,1012349,68,fmaas,68,True,,
medium,4,1012349,68,no_sharing,68,True,,
medium,4,1012349,69,fmaas,69,True,,
medium,4,1012349,69,no_sharing,69,True,,
medium,4,1012349,70,fmaas,70,True,,
medium,4,1012349,70,no_sharing,70,True,,
medium,4,1012349,71,fmaas,71,True,,
medium,4,1012349,71,no_sharing,71,True,,
medium,4,1012349,72,fmaas,72,True,,
medium,4,1012349,72,no_sharing,72,True,,
medium,4,1012349,73,fmaas,73,True,,
medium,4,1012349,73,no_sharing,73,True,,
medium,4,1012349,74,fmaas,74,True,,
medium,4,1012349,74,no_sharing,74,True,,
medium,4,1012349,75,fmaas,75,True,,
medium,4,1012349,75,no_sharing,75,True,,
medium,4,1012349,76,fmaas,76,True,,
medium,4,1012349,76,no_sharing,76,True,,
medium,4,1012349,77,fmaas,77,True,,
medium,4,1012349,77,no_sharing,77,True,,
medium,4,1012349,78,fmaas,78,True,,
medium,4,1012349,78,no_sharing,78,True,,
medium,4,1012349,79,fmaas,79,True,,
medium,4,1012349,79,no_sharing,79,True,,
medium,4,1012349,80,fmaas,80,True,,
medium,4,1012349,80,no_sharing,80,True,,
medium,4,1012349,81,fmaas,81,True,,
medium,4,1012349,81,no_sharing,81,True,,
medium,4,1012349,82,fmaas,82,True,,
medium,4,1012349,82,no_sharing,82,True,,
medium,4,1012349,83,fmaas,83,True,,
medium,4,1012349,83,no_sharing,83,True,,
medium,4,1012349,84,fmaas,84,True,,
medium,4,1012349,84,no_sharing,84,True,,
medium,4,1012349,85,fmaas,85,True,,
medium,4,1012349,85,no_sharing,85,True,,
medium,4,1012349,86,fmaas,86,True,,
medium,4,1012349,86,no_sharing,86,True,,
medium,4,1012349,87,fmaas,87,True,,
medium,4,1012349,87,no_sharing,87,True,,
medium,4,1012349,88,fmaas,88,True,,
medium,4,1012349,88,no_sharing,88,True,,
medium,4,1012349,89,fmaas,89,True,,
medium,4,1012349,89,no_sharing,89,True,,
medium,4,1012349,90,fmaas,90,True,,
medium,4,1012349,90,no_sharing,90,True,,
medium,4,1012349,91,fmaas,91,True,,
medium,4,1012349,91,no_sharing,91,True,,
medium,4,1012349,92,fmaas,92,True,,
medium,4,1012349,92,no_sharing,92,True,,
medium,4,1012349,93,fmaas,93,True,,
medium,4,1012349,93,no_sharing,93,True,,
medium,4,1012349,94,fmaas,94,True,,
medium,4,1012349,94,no_sharing,94,True,,
medium,4,1012349,95,fmaas,95,True,,
medium,4,1012349,95,no_sharing,95,True,,
medium,4,1012349,96,fmaas,96,True,,
medium,4,1012349,96,no_sharing,96,True,,
medium,4,1012349,97,fmaas,97,True,,
medium,4,1012349,97,no_sharing,97,True,,
medium,4,1012349,98,fmaas,98,True,,
medium,4,1012349,98,no_sharing,98,True,,
medium,4,1012349,99,fmaas,99,True,,
medium,4,1012349,99,no_sharing,99,True,,
medium,4,1012349,100,fmaas,100,True,,
medium,4,1012349,100,no_sharing,100,True,,
medium,4,1012349,101,fmaas,101,True,,
medium,4,1012349,101,no_sharing,101,True,,
medium,4,1012349,102,fmaas,102,True,,
medium,4,1012349,102,no_sharing,102,True,,
medium,4,1012349,103,fmaas,103,True,,
medium,4,1012349,103,no_sharing,103,True,,
medium,4,1012349,104,fmaas,104,True,,
medium,4,1012349,104,no_sharing,104,True,,
medium,4,1012349,105,fmaas,105,True,,
medium,4,1012349,105,no_sharing,105,True,,
medium,4,1012349,106,fmaas,106,True,,
medium,4,1012349,106,no_sharing,106,True,,
medium,4,1012349,107,fmaas,107,True,,
medium,4,1012349,107,no_sharing,107,True,,
medium,4,1012349,108,fmaas,108,True,,
medium,4,1012349,108,no_sharing,108,True,,
medium,4,1012349,109,fmaas,109,True,,
medium,4,1012349,109,no_sharing,109,True,,
medium,4,1012349,110,fmaas,110,True,,
medium,4,1012349,110,no_sharing,110,True,,
medium,4,1012349,111,fmaas,111,True,,
medium,4,1012349,111,no_sharing,111,True,,
medium,4,1012349,112,fmaas,112,True,,
